12
60.121703	157.671362	175.000000	0.000000	0.000000
60.084929	133.912333	175.000000	0.000000	105.000000
60.075383	107.693075	175.000000	0.000000	225.000000
75.785989	155.909334	70.000000	0.000000	0.000000
75.854136	134.388017	70.000000	0.000000	105.000000
74.913460	109.420934	70.000000	0.000000	225.000000
97.100326	155.563775	0.000000	70.000000	0.000000
96.683648	134.161308	0.000000	70.000000	105.000000
96.169332	109.525660	0.000000	70.000000	225.000000
112.923364	156.453071	0.000000	175.000000	0.000000
112.764537	133.897883	0.000000	175.000000	105.000000
111.957185	108.662578	0.000000	175.000000	225.000000
